frame,timestamp,skipped,person_id,detection_confidence,bbox_x,bbox_y,bbox_width,bbox_height,posture_label,posture_points,posture_confidence,gaze_label,gaze_points,gaze_confidence,hand_movement_label,hand_movement_points,hand_movement_confidence,facial_expression_label,facial_expression_points,facial_expression_confidence,total_points
frame_00132_person.png,41.842,False,0,0.739,701,209,580,871,Leaning (Left/Right),15,0.491,Eye Contact (Camera) 50-80%,20,0.599,"No gestures (e.g., hands in pockets)",10,0.683,"Engaged (e.g., smile, neutral)",20,0.659,65
frame_00133_person.png,42.159,False,0,0.738,708,212,567,868,Leaning (Left/Right),15,0.554,Eye Contact (Camera) 50-80%,20,0.598,"No gestures (e.g., hands in pockets)",10,0.58,"Engaged (e.g., smile, neutral)",20,0.657,65
frame_00134_person.png,42.476,False,0,0.738,710,212,560,868,Leaning (Left/Right),15,0.511,Eye Contact (Camera) 50-80%,20,0.656,"No gestures (e.g., hands in pockets)",10,0.57,"Engaged (e.g., smile, neutral)",20,0.614,65
frame_00135_person.png,42.793,False,0,0.738,699,203,547,877,Leaning (Left/Right),15,0.517,Looking Down (Notes) > 20%,5,0.661,"Used gestures (e.g., open_palm)",25,0.784,"Engaged (e.g., smile, neutral)",20,0.591,65
frame_00136_person.png,43.11,False,0,0.733,679,202,560,878,"Upright, Centered",25,0.496,Looking Down (Notes) > 20%,5,0.497,"Used gestures (e.g., open_palm)",25,0.813,"Engaged (e.g., smile, neutral)",20,0.705,75
frame_00137_person.png,43.427,False,0,0.731,704,202,537,878,Leaning (Left/Right),15,0.543,Eye Contact (Camera) 50-80%,20,0.597,"Used gestures (e.g., open_palm)",25,0.594,"Engaged (e.g., smile, neutral)",20,0.583,80
frame_00138_person.png,43.744,False,0,0.733,715,201,524,879,Leaning (Left/Right),15,0.49,Eye Contact (Camera) 50-80%,20,0.447,"Used gestures (e.g., open_palm)",25,0.773,"Engaged (e.g., smile, neutral)",20,0.722,80
frame_00139_person.png,44.061,False,0,0.735,720,201,519,879,Leaning (Left/Right),15,0.568,Eye Contact (Camera) 50-80%,20,0.458,"Used gestures (e.g., open_palm)",25,0.651,"Engaged (e.g., smile, neutral)",20,0.624,80
frame_00140_person.png,44.378,False,0,0.736,723,201,517,879,Leaning (Left/Right),15,0.526,Looking Down (Notes) > 20%,5,0.43,"Used gestures (e.g., open_palm)",25,0.796,"Engaged (e.g., smile, neutral)",20,0.74,65
frame_00141_person.png,44.695,False,0,0.738,702,200,539,880,Leaning (Left/Right),15,0.663,Eye Contact (Camera) 50-80%,20,0.52,"Used gestures (e.g., open_palm)",25,0.894,"Engaged (e.g., smile, neutral)",20,0.561,80
frame_00142_person.png,45.012,False,0,0.737,699,199,522,881,Leaning (Left/Right),15,0.613,Looking Down (Notes) > 20%,5,0.523,"Used gestures (e.g., open_palm)",25,0.82,"Engaged (e.g., smile, neutral)",20,0.762,65
frame_00143_person.png,45.329,False,0,0.738,699,199,609,881,Leaning (Left/Right),15,0.539,Looking Down (Notes) > 20%,5,0.601,"Used gestures (e.g., open_palm)",25,0.92,"Engaged (e.g., smile, neutral)",20,0.866,65
frame_00144_person.png,45.646,False,0,0.736,716,199,606,881,Leaning (Left/Right),15,0.598,Eye Contact (Camera) 50-80%,20,0.447,"Used gestures (e.g., open_palm)",25,0.854,"Engaged (e.g., smile, neutral)",20,0.762,80
frame_00145_person.png,45.963,False,0,0.738,808,206,576,874,Leaning (Left/Right),15,0.601,Looking Down (Notes) > 20%,5,0.532,"Used gestures (e.g., open_palm)",25,0.873,"Disengaged (e.g., frown)",5,0.601,50
frame_00146_person.png,46.28,False,0,0.737,836,210,593,870,"Upright, Centered",25,0.587,Looking Down (Notes) > 20%,5,0.456,"Used gestures (e.g., open_palm)",25,0.974,"Engaged (e.g., smile, neutral)",20,0.942,75
frame_00147_person.png,46.597,False,0,0.739,829,210,663,870,"Upright, Centered",25,0.526,Looking Down (Notes) > 20%,5,0.495,"Used gestures (e.g., open_palm)",25,0.917,"Engaged (e.g., smile, neutral)",20,0.902,75
frame_00148_person.png,46.914,False,0,0.739,879,208,669,872,"Upright, Centered",25,0.458,Eye Contact (Camera) 50-80%,20,0.433,"Used gestures (e.g., open_palm)",25,0.852,"Engaged (e.g., smile, neutral)",20,0.921,90
frame_00149_person.png,47.231,False,0,0.736,907,211,582,869,"Upright, Centered",25,0.496,Eye Contact (Camera) 50-80%,20,0.425,"Used gestures (e.g., open_palm)",25,0.762,"Engaged (e.g., smile, neutral)",20,0.532,90
frame_00150_person.png,47.547,False,0,0.732,895,214,559,866,"Upright, Centered",25,0.47,Looking Down (Notes) > 20%,5,0.494,"Used gestures (e.g., open_palm)",25,0.859,"Engaged (e.g., smile, neutral)",20,0.531,75
frame_00151_person.png,47.864,False,0,0.73,873,214,559,866,"Upright, Centered",25,0.477,Looking Down (Notes) > 20%,5,0.437,"Used gestures (e.g., open_palm)",25,0.942,"Engaged (e.g., smile, neutral)",20,0.591,75
frame_00152_person.png,48.181,False,0,0.726,809,214,515,866,Leaning (Left/Right),15,0.553,Looking Down (Notes) > 20%,5,0.503,"Used gestures (e.g., open_palm)",25,0.851,"Engaged (e.g., smile, neutral)",20,0.811,65
frame_00153_person.png,48.498,False,0,0.721,787,211,522,869,Leaning (Left/Right),15,0.608,Looking Down (Notes) > 20%,5,0.519,"Used gestures (e.g., open_palm)",25,0.884,"Engaged (e.g., smile, neutral)",20,0.767,65
frame_00154_person.png,48.815,False,0,0.722,769,211,542,869,Leaning (Left/Right),15,0.478,Eye Contact (Camera) 50-80%,20,0.476,"Used gestures (e.g., open_palm)",25,0.507,"Engaged (e.g., smile, neutral)",20,0.579,80
frame_00155_person.png,49.132,False,0,0.719,732,212,564,868,Leaning (Left/Right),15,0.479,Looking Down (Notes) > 20%,5,0.462,"Used gestures (e.g., open_palm)",25,0.905,"Engaged (e.g., smile, neutral)",20,0.824,65
frame_00156_person.png,49.449,False,0,0.722,793,213,574,867,Leaning (Left/Right),15,0.658,Looking Down (Notes) > 20%,5,0.417,"Used gestures (e.g., open_palm)",25,0.903,"Engaged (e.g., smile, neutral)",20,0.683,65
frame_00157_person.png,49.766,False,0,0.722,839,216,624,864,"Upright, Centered",25,0.485,Looking Down (Notes) > 20%,5,0.388,"Used gestures (e.g., open_palm)",25,0.966,"Engaged (e.g., smile, neutral)",20,0.919,75
frame_00158_person.png,50.083,False,0,0.725,853,221,785,859,Leaning (Left/Right),15,0.448,Looking Down (Notes) > 20%,5,0.559,"Used gestures (e.g., open_palm)",25,0.792,"Disengaged (e.g., frown)",5,0.547,50
frame_00159_person.png,50.4,False,0,0.726,901,224,679,856,Leaning (Left/Right),15,0.453,Looking Down (Notes) > 20%,5,0.563,"Used gestures (e.g., open_palm)",25,0.821,"Engaged (e.g., smile, neutral)",20,0.842,65
frame_00160_person.png,50.717,False,0,0.728,882,222,614,858,Leaning (Left/Right),15,0.493,Looking Down (Notes) > 20%,5,0.521,"Used gestures (e.g., open_palm)",25,0.862,"Engaged (e.g., smile, neutral)",20,0.796,65
frame_00161_person.png,51.034,False,0,0.73,869,213,554,867,Leaning (Left/Right),15,0.53,Looking Down (Notes) > 20%,5,0.487,"Used gestures (e.g., open_palm)",25,0.919,"Engaged (e.g., smile, neutral)",20,0.667,65
frame_00162_person.png,51.351,False,0,0.732,864,211,620,869,Leaning (Left/Right),15,0.5,Looking Down (Notes) > 20%,5,0.435,"Used gestures (e.g., open_palm)",25,0.911,"Engaged (e.g., smile, neutral)",20,0.863,65
frame_00163_person.png,51.668,False,0,0.733,861,213,669,867,Leaning (Left/Right),15,0.468,Looking Down (Notes) > 20%,5,0.48,"Used gestures (e.g., open_palm)",25,0.978,"Engaged (e.g., smile, neutral)",20,0.669,65
frame_00164_person.png,51.985,False,0,0.735,871,214,647,866,"Upright, Centered",25,0.442,Eye Contact (Camera) 50-80%,20,0.474,"Used gestures (e.g., open_palm)",25,0.668,"Engaged (e.g., smile, neutral)",20,0.696,90
frame_00165_person.png,52.302,False,0,0.734,869,224,620,856,Leaning (Left/Right),15,0.477,Eye Contact (Camera) 50-80%,20,0.673,"Used gestures (e.g., open_palm)",25,0.539,"Disengaged (e.g., frown)",5,0.51,65
frame_00166_person.png,52.619,False,0,0.734,872,233,591,847,"Upright, Centered",25,0.446,Eye Contact (Camera) 50-80%,20,0.562,"No gestures (e.g., hands in pockets)",10,0.647,"Engaged (e.g., smile, neutral)",20,0.666,75
frame_00167_person.png,52.936,False,0,0.733,874,234,563,846,Leaning (Left/Right),15,0.499,Eye Contact (Camera) 50-80%,20,0.481,"No gestures (e.g., hands in pockets)",10,0.525,"Engaged (e.g., smile, neutral)",20,0.657,65
frame_00168_person.png,53.253,False,0,0.731,871,234,556,846,"Upright, Centered",25,0.467,Eye Contact (Camera) 50-80%,20,0.547,"No gestures (e.g., hands in pockets)",10,0.502,"Engaged (e.g., smile, neutral)",20,0.631,75
frame_00169_person.png,53.57,False,0,0.732,870,230,528,850,Leaning (Left/Right),15,0.608,Looking Down (Notes) > 20%,5,0.505,"Used gestures (e.g., open_palm)",25,0.743,"Engaged (e.g., smile, neutral)",20,0.749,65
frame_00170_person.png,53.887,False,0,0.729,871,229,504,851,Leaning (Left/Right),15,0.55,Eye Contact (Camera) 50-80%,20,0.485,"No gestures (e.g., hands in pockets)",10,0.612,"Engaged (e.g., smile, neutral)",20,0.511,65
frame_00171_person.png,54.204,False,0,0.724,893,227,489,853,Leaning (Left/Right),15,0.532,Eye Contact (Camera) 50-80%,20,0.547,"Used gestures (e.g., open_palm)",25,0.719,"Engaged (e.g., smile, neutral)",20,0.668,80
frame_00172_person.png,54.521,False,0,0.725,887,227,519,853,"Upright, Centered",25,0.49,Eye Contact (Camera) 50-80%,20,0.647,"No gestures (e.g., hands in pockets)",10,0.527,"Engaged (e.g., smile, neutral)",20,0.509,75
frame_00173_person.png,54.838,False,0,0.727,887,223,519,857,Leaning (Left/Right),15,0.581,Looking Down (Notes) > 20%,5,0.517,"Used gestures (e.g., open_palm)",25,0.589,"Engaged (e.g., smile, neutral)",20,0.724,65
frame_00174_person.png,55.155,False,0,0.73,830,223,580,857,Leaning (Left/Right),15,0.532,Looking Down (Notes) > 20%,5,0.556,"Used gestures (e.g., open_palm)",25,0.773,"Engaged (e.g., smile, neutral)",20,0.672,65
frame_00175_person.png,55.472,False,0,0.732,858,223,560,857,Leaning (Left/Right),15,0.663,Eye Contact (Camera) 50-80%,20,0.5,"Used gestures (e.g., open_palm)",25,0.75,"Disengaged (e.g., frown)",5,0.599,65
frame_00176_person.png,55.789,False,0,0.734,814,214,606,866,Leaning (Left/Right),15,0.469,Looking Down (Notes) > 20%,5,0.537,"Used gestures (e.g., open_palm)",25,0.941,"Engaged (e.g., smile, neutral)",20,0.914,65
frame_00177_person.png,56.106,False,0,0.735,812,223,610,857,Leaning (Left/Right),15,0.53,Looking Down (Notes) > 20%,5,0.579,"Used gestures (e.g., open_palm)",25,0.881,"Engaged (e.g., smile, neutral)",20,0.797,65
frame_00178_person.png,56.423,False,0,0.737,819,224,603,856,Leaning (Left/Right),15,0.535,Looking Down (Notes) > 20%,5,0.445,"Used gestures (e.g., open_palm)",25,0.968,"Engaged (e.g., smile, neutral)",20,0.849,65
frame_00179_person.png,56.74,False,0,0.738,804,225,611,855,Leaning (Left/Right),15,0.497,Looking Down (Notes) > 20%,5,0.427,"Used gestures (e.g., open_palm)",25,0.878,"Engaged (e.g., smile, neutral)",20,0.733,65
frame_00180_person.png,57.057,False,0,0.739,803,227,618,853,"Upright, Centered",25,0.48,Eye Contact (Camera) 50-80%,20,0.475,"Used gestures (e.g., open_palm)",25,0.621,"Engaged (e.g., smile, neutral)",20,0.894,90
frame_00181_person.png,57.374,False,0,0.739,808,229,596,851,Leaning (Left/Right),15,0.505,Eye Contact (Camera) 50-80%,20,0.578,"No gestures (e.g., hands in pockets)",10,0.562,"Engaged (e.g., smile, neutral)",20,0.587,65
frame_00182_person.png,57.691,False,0,0.738,825,230,580,850,Leaning (Left/Right),15,0.51,Eye Contact (Camera) 50-80%,20,0.611,"No gestures (e.g., hands in pockets)",10,0.501,"Disengaged (e.g., frown)",5,0.532,50
frame_00183_person.png,58.008,False,0,0.739,834,230,572,850,"Upright, Centered",25,0.451,Eye Contact (Camera) 50-80%,20,0.616,"Used gestures (e.g., open_palm)",25,0.602,"Engaged (e.g., smile, neutral)",20,0.586,90
frame_00184_person.png,58.325,False,0,0.74,849,230,567,850,Leaning (Left/Right),15,0.418,Eye Contact (Camera) 50-80%,20,0.613,"No gestures (e.g., hands in pockets)",10,0.573,"Engaged (e.g., smile, neutral)",20,0.606,65
frame_00185_person.png,58.642,False,0,0.741,857,231,565,849,Leaning (Left/Right),15,0.441,Eye Contact (Camera) 50-80%,20,0.547,"No gestures (e.g., hands in pockets)",10,0.753,"Engaged (e.g., smile, neutral)",20,0.601,65
frame_00186_person.png,58.959,False,0,0.744,854,233,565,847,Leaning (Left/Right),15,0.579,Looking Down (Notes) > 20%,5,0.492,"No gestures (e.g., hands in pockets)",10,0.533,"Disengaged (e.g., frown)",5,0.513,35
frame_00187_person.png,59.276,False,0,0.746,801,234,568,846,Leaning (Left/Right),15,0.441,Eye Contact (Camera) 50-80%,20,0.588,"Used gestures (e.g., open_palm)",25,0.53,"Engaged (e.g., smile, neutral)",20,0.514,80
frame_00188_person.png,59.593,False,0,0.746,784,234,571,846,"Upright, Centered",25,0.479,Eye Contact (Camera) 50-80%,20,0.434,"Used gestures (e.g., open_palm)",25,0.537,"Engaged (e.g., smile, neutral)",20,0.684,90
frame_00189_person.png,59.91,False,0,0.748,793,234,542,846,Leaning (Left/Right),15,0.585,Eye Contact (Camera) 50-80%,20,0.566,"Used gestures (e.g., open_palm)",25,0.54,"Engaged (e.g., smile, neutral)",20,0.578,80
frame_00190_person.png,60.227,False,0,0.749,792,234,545,846,Leaning (Left/Right),15,0.506,Looking Down (Notes) > 20%,5,0.55,"Used gestures (e.g., open_palm)",25,0.64,"Engaged (e.g., smile, neutral)",20,0.634,65
frame_00191_person.png,60.544,False,0,0.747,810,234,520,846,Leaning (Left/Right),15,0.537,Eye Contact (Camera) 50-80%,20,0.537,"Used gestures (e.g., open_palm)",25,0.873,"Engaged (e.g., smile, neutral)",20,0.693,80
frame_00192_person.png,60.861,False,0,0.748,789,236,550,844,Leaning (Left/Right),15,0.523,Eye Contact (Camera) 50-80%,20,0.434,"Used gestures (e.g., open_palm)",25,0.965,"Engaged (e.g., smile, neutral)",20,0.75,80
frame_00193_person.png,61.178,False,0,0.714,736,479,254,601,Leaning (Left/Right),15,0.909,Eye Contact (Camera) 50-80%,20,0.417,"Used gestures (e.g., open_palm)",25,0.708,"Disengaged (e.g., frown)",5,0.632,65
frame_00194_person.png,61.495,False,0,0.686,601,488,293,592,Leaning (Left/Right),15,0.924,Eye Contact (Camera) > 80%,30,0.739,"No gestures (e.g., hands in pockets)",10,0.789,"Engaged (e.g., smile, neutral)",20,0.822,75
frame_00195_person.png,61.812,False,0,0.658,447,477,466,603,Leaning (Left/Right),15,0.815,Eye Contact (Camera) > 80%,30,0.523,"No gestures (e.g., hands in pockets)",10,0.783,"Disengaged (e.g., frown)",5,0.511,60
frame_00196_person.png,62.129,False,0,0.633,417,460,497,620,Leaning (Left/Right),15,0.835,Eye Contact (Camera) > 80%,30,0.5,"No gestures (e.g., hands in pockets)",10,0.875,"Disengaged (e.g., frown)",5,0.535,60
frame_00197_person.png,62.446,False,0,0.615,367,466,558,614,Leaning (Left/Right),15,0.705,Eye Contact (Camera) > 80%,30,0.473,"No gestures (e.g., hands in pockets)",10,0.736,"Disengaged (e.g., frown)",5,0.643,60
frame_00198_person.png,62.763,False,0,0.6,326,467,622,613,Leaning (Left/Right),15,0.684,Eye Contact (Camera) > 80%,30,0.42,"No gestures (e.g., hands in pockets)",10,0.857,"Disengaged (e.g., frown)",5,0.522,60
frame_00199_person.png,63.08,False,0,0.583,400,463,562,617,Leaning (Left/Right),15,0.866,Eye Contact (Camera) > 80%,30,0.442,"No gestures (e.g., hands in pockets)",10,0.838,"Disengaged (e.g., frown)",5,0.624,60
frame_00200_person.png,63.397,False,0,0.566,449,463,519,617,Leaning (Left/Right),15,0.821,Eye Contact (Camera) > 80%,30,0.482,"No gestures (e.g., hands in pockets)",10,0.778,"Engaged (e.g., smile, neutral)",20,0.508,75
frame_00201_person.png,63.714,False,0,0.551,355,461,610,619,Leaning (Left/Right),15,0.607,Eye Contact (Camera) > 80%,30,0.492,"No gestures (e.g., hands in pockets)",10,0.773,"Engaged (e.g., smile, neutral)",20,0.577,75
frame_00202_person.png,64.031,False,0,0.537,375,461,568,619,Leaning (Left/Right),15,0.659,Eye Contact (Camera) > 80%,30,0.541,"No gestures (e.g., hands in pockets)",10,0.749,"Engaged (e.g., smile, neutral)",20,0.526,75
frame_00203_person.png,64.348,False,0,0.525,332,463,601,617,Leaning (Left/Right),15,0.774,Eye Contact (Camera) 50-80%,20,0.508,"No gestures (e.g., hands in pockets)",10,0.897,"Disengaged (e.g., frown)",5,0.56,50
frame_00204_person.png,64.665,False,0,0.516,360,465,649,615,Leaning (Left/Right),15,0.79,Eye Contact (Camera) > 80%,30,0.424,"No gestures (e.g., hands in pockets)",10,0.807,"Disengaged (e.g., frown)",5,0.659,60
frame_00205_person.png,64.982,False,0,0.505,378,461,628,619,Leaning (Left/Right),15,0.801,Eye Contact (Camera) > 80%,30,0.384,"No gestures (e.g., hands in pockets)",10,0.765,"Engaged (e.g., smile, neutral)",20,0.513,75
frame_00206.png,65.299,True,,,,,,,,,,,,,,,,,,,
frame_00207.png,65.616,True,,,,,,,,,,,,,,,,,,,
frame_00208.png,65.933,True,,,,,,,,,,,,,,,,,,,
frame_00209.png,66.25,True,,,,,,,,,,,,,,,,,,,
frame_00210.png,66.567,True,,,,,,,,,,,,,,,,,,,
frame_00211.png,66.883,True,,,,,,,,,,,,,,,,,,,
frame_00212.png,67.2,True,,,,,,,,,,,,,,,,,,,
frame_00213.png,67.517,True,,,,,,,,,,,,,,,,,,,
frame_00214.png,67.834,True,,,,,,,,,,,,,,,,,,,
frame_00215.png,68.151,True,,,,,,,,,,,,,,,,,,,
frame_00216.png,68.468,True,,,,,,,,,,,,,,,,,,,
frame_00217.png,68.785,True,,,,,,,,,,,,,,,,,,,
frame_00218.png,69.102,True,,,,,,,,,,,,,,,,,,,
frame_00219.png,69.419,True,,,,,,,,,,,,,,,,,,,
frame_00220.png,69.736,True,,,,,,,,,,,,,,,,,,,
frame_00221.png,70.053,True,,,,,,,,,,,,,,,,,,,
frame_00222.png,70.37,True,,,,,,,,,,,,,,,,,,,
frame_00223.png,70.687,True,,,,,,,,,,,,,,,,,,,
frame_00224.png,71.004,True,,,,,,,,,,,,,,,,,,,
frame_00225.png,71.321,True,,,,,,,,,,,,,,,,,,,
frame_00226.png,71.638,True,,,,,,,,,,,,,,,,,,,
frame_00227.png,71.955,True,,,,,,,,,,,,,,,,,,,
frame_00228.png,72.272,True,,,,,,,,,,,,,,,,,,,
frame_00229.png,72.589,True,,,,,,,,,,,,,,,,,,,
frame_00230.png,72.906,True,,,,,,,,,,,,,,,,,,,
frame_00231.png,73.223,True,,,,,,,,,,,,,,,,,,,
frame_00232.png,73.54,True,,,,,,,,,,,,,,,,,,,
frame_00233.png,73.857,True,,,,,,,,,,,,,,,,,,,
frame_00234.png,74.174,True,,,,,,,,,,,,,,,,,,,
frame_00235.png,74.491,True,,,,,,,,,,,,,,,,,,,
frame_00236.png,74.808,True,,,,,,,,,,,,,,,,,,,
frame_00237.png,75.125,True,,,,,,,,,,,,,,,,,,,
frame_00238.png,75.442,True,,,,,,,,,,,,,,,,,,,
frame_00239.png,75.759,True,,,,,,,,,,,,,,,,,,,
frame_00240.png,76.076,True,,,,,,,,,,,,,,,,,,,
frame_00241.png,76.393,True,,,,,,,,,,,,,,,,,,,
frame_00242.png,76.71,True,,,,,,,,,,,,,,,,,,,
frame_00243.png,77.027,True,,,,,,,,,,,,,,,,,,,
frame_00244.png,77.344,True,,,,,,,,,,,,,,,,,,,
frame_00245.png,77.661,True,,,,,,,,,,,,,,,,,,,
frame_00246.png,77.978,True,,,,,,,,,,,,,,,,,,,
frame_00247.png,78.295,True,,,,,,,,,,,,,,,,,,,
frame_00248.png,78.612,True,,,,,,,,,,,,,,,,,,,
frame_00249.png,78.929,True,,,,,,,,,,,,,,,,,,,
frame_00250.png,79.246,True,,,,,,,,,,,,,,,,,,,
frame_00251.png,79.563,True,,,,,,,,,,,,,,,,,,,
frame_00252.png,79.88,True,,,,,,,,,,,,,,,,,,,
frame_00253.png,80.197,True,,,,,,,,,,,,,,,,,,,
frame_00254.png,80.514,True,,,,,,,,,,,,,,,,,,,
frame_00255.png,80.831,True,,,,,,,,,,,,,,,,,,,
frame_00256.png,81.148,True,,,,,,,,,,,,,,,,,,,
frame_00257.png,81.465,True,,,,,,,,,,,,,,,,,,,
frame_00258.png,81.782,True,,,,,,,,,,,,,,,,,,,
frame_00259.png,82.099,True,,,,,,,,,,,,,,,,,,,
frame_00260.png,82.416,True,,,,,,,,,,,,,,,,,,,
frame_00261.png,82.733,True,,,,,,,,,,,,,,,,,,,
frame_00262.png,83.05,True,,,,,,,,,,,,,,,,,,,
frame_00263.png,83.367,True,,,,,,,,,,,,,,,,,,,
frame_00264.png,83.684,True,,,,,,,,,,,,,,,,,,,
frame_00265.png,84.001,True,,,,,,,,,,,,,,,,,,,
frame_00266.png,84.318,True,,,,,,,,,,,,,,,,,,,
frame_00267.png,84.635,True,,,,,,,,,,,,,,,,,,,
frame_00268_person.png,84.952,False,0,0.504,604,264,600,816,"Upright, Centered",25,0.449,Eye Contact (Camera) 50-80%,20,0.482,"Used gestures (e.g., open_palm)",25,0.726,"Engaged (e.g., smile, neutral)",20,0.86,90
frame_00269_person.png,85.269,False,0,0.508,595,280,595,800,Leaning (Left/Right),15,0.598,Eye Contact (Camera) 50-80%,20,0.472,"Used gestures (e.g., open_palm)",25,0.702,"Engaged (e.g., smile, neutral)",20,0.505,80
frame_00270_person.png,85.585,False,0,0.514,591,278,575,802,Leaning (Left/Right),15,0.55,Eye Contact (Camera) 50-80%,20,0.413,"Used gestures (e.g., open_palm)",25,0.914,"Engaged (e.g., smile, neutral)",20,0.767,80
frame_00271_person.png,85.902,False,0,0.534,521,254,581,826,Leaning (Left/Right),15,0.638,Looking Down (Notes) > 20%,5,0.419,"Used gestures (e.g., open_palm)",25,0.893,"Engaged (e.g., smile, neutral)",20,0.862,65
frame_00272_person.png,86.219,False,0,0.546,518,239,513,841,Leaning (Left/Right),15,0.708,Eye Contact (Camera) 50-80%,20,0.645,"Used gestures (e.g., open_palm)",25,0.722,"Engaged (e.g., smile, neutral)",20,0.541,80
frame_00273_person.png,86.536,False,0,0.558,570,236,460,844,Leaning (Left/Right),15,0.658,Eye Contact (Camera) 50-80%,20,0.581,"Used gestures (e.g., open_palm)",25,0.885,"Engaged (e.g., smile, neutral)",20,0.573,80
frame_00274_person.png,86.853,False,0,0.563,613,236,435,844,Leaning (Left/Right),15,0.621,Eye Contact (Camera) 50-80%,20,0.59,"Used gestures (e.g., open_palm)",25,0.876,"Engaged (e.g., smile, neutral)",20,0.588,80
frame_00275_person.png,87.17,False,0,0.566,629,219,451,861,Leaning (Left/Right),15,0.755,Eye Contact (Camera) 50-80%,20,0.652,"No gestures (e.g., hands in pockets)",10,0.51,"Disengaged (e.g., frown)",5,0.638,50
frame_00276_person.png,87.487,False,0,0.577,548,213,559,867,Leaning (Left/Right),15,0.466,Eye Contact (Camera) 50-80%,20,0.446,"Used gestures (e.g., open_palm)",25,0.748,"Engaged (e.g., smile, neutral)",20,0.638,80
frame_00277_person.png,87.804,False,0,0.591,660,206,504,874,Leaning (Left/Right),15,0.659,Eye Contact (Camera) 50-80%,20,0.557,"Used gestures (e.g., open_palm)",25,0.922,"Engaged (e.g., smile, neutral)",20,0.654,80
frame_00278_person.png,88.121,False,0,0.606,643,213,573,867,"Upright, Centered",25,0.523,Eye Contact (Camera) 50-80%,20,0.414,"Used gestures (e.g., open_palm)",25,0.898,"Engaged (e.g., smile, neutral)",20,0.815,90
frame_00279_person.png,88.438,False,0,0.613,706,215,567,865,"Upright, Centered",25,0.521,Eye Contact (Camera) 50-80%,20,0.457,"Used gestures (e.g., open_palm)",25,0.829,"Engaged (e.g., smile, neutral)",20,0.704,90
frame_00280_person.png,88.755,False,0,0.615,873,215,416,865,Leaning (Left/Right),15,0.562,Eye Contact (Camera) 50-80%,20,0.648,"Used gestures (e.g., open_palm)",25,0.704,"Disengaged (e.g., frown)",5,0.607,65
frame_00281_person.png,89.072,False,0,0.629,806,218,618,862,"Upright, Centered",25,0.567,Looking Down (Notes) > 20%,5,0.384,"Used gestures (e.g., open_palm)",25,0.907,"Engaged (e.g., smile, neutral)",20,0.937,75
frame_00282_person.png,89.389,False,0,0.626,862,219,486,861,Leaning (Left/Right),15,0.528,Looking Down (Notes) > 20%,5,0.459,"Used gestures (e.g., open_palm)",25,0.691,"Engaged (e.g., smile, neutral)",20,0.775,65
frame_00283_person.png,89.706,False,0,0.632,834,220,528,860,Leaning (Left/Right),15,0.515,Looking Down (Notes) > 20%,5,0.578,"Used gestures (e.g., open_palm)",25,0.798,"Engaged (e.g., smile, neutral)",20,0.624,65
frame_00284_person.png,90.023,False,0,0.636,812,221,558,859,"Upright, Centered",25,0.46,Looking Down (Notes) > 20%,5,0.491,"Used gestures (e.g., open_palm)",25,0.856,"Engaged (e.g., smile, neutral)",20,0.835,75
frame_00285_person.png,90.34,False,0,0.633,811,219,531,861,Leaning (Left/Right),15,0.537,Eye Contact (Camera) 50-80%,20,0.486,"Used gestures (e.g., open_palm)",25,0.83,"Engaged (e.g., smile, neutral)",20,0.573,80
frame_00286_person.png,90.657,False,0,0.64,864,218,444,862,Leaning (Left/Right),15,0.539,Looking Down (Notes) > 20%,5,0.557,"Used gestures (e.g., open_palm)",25,0.957,"Engaged (e.g., smile, neutral)",20,0.782,65
frame_00287_person.png,90.974,False,0,0.649,886,219,441,861,Leaning (Left/Right),15,0.584,Eye Contact (Camera) 50-80%,20,0.532,"Used gestures (e.g., open_palm)",25,0.786,"Engaged (e.g., smile, neutral)",20,0.586,80
frame_00288_person.png,91.291,False,0,0.659,798,219,547,861,Leaning (Left/Right),15,0.572,Looking Down (Notes) > 20%,5,0.446,"Used gestures (e.g., open_palm)",25,0.938,"Engaged (e.g., smile, neutral)",20,0.62,65
frame_00289_person.png,91.608,False,0,0.668,750,217,576,863,Leaning (Left/Right),15,0.466,Looking Down (Notes) > 20%,5,0.649,"Used gestures (e.g., open_palm)",25,0.95,"Engaged (e.g., smile, neutral)",20,0.746,65
frame_00290_person.png,91.925,False,0,0.677,738,213,636,867,Leaning (Left/Right),15,0.545,Looking Down (Notes) > 20%,5,0.564,"Used gestures (e.g., open_palm)",25,0.816,"Engaged (e.g., smile, neutral)",20,0.716,65
frame_00291_person.png,92.242,False,0,0.684,773,210,591,870,Leaning (Left/Right),15,0.464,Looking Down (Notes) > 20%,5,0.45,"Used gestures (e.g., open_palm)",25,0.892,"Engaged (e.g., smile, neutral)",20,0.757,65
frame_00292_person.png,92.559,False,0,0.687,794,207,554,873,Leaning (Left/Right),15,0.675,Looking Down (Notes) > 20%,5,0.522,"Used gestures (e.g., open_palm)",25,0.931,"Engaged (e.g., smile, neutral)",20,0.746,65
frame_00293_person.png,92.876,False,0,0.693,775,211,544,869,Leaning (Left/Right),15,0.488,Looking Down (Notes) > 20%,5,0.586,"Used gestures (e.g., open_palm)",25,0.952,"Engaged (e.g., smile, neutral)",20,0.816,65
